"","StockName","AssetCategory","AssetClass","OpeningMarketValue","Weight","Units","UnitPrice","HoldingsDate","Creations","Redemptions","BenchmarkWeight","WeightedBenchmarkReturn","ActiveWeight","ActiveReturn","AllocationEffect","SelectionEffect","InteractionEffect","ActiveManagementEffect","PresentInPortfolio","BenchmarkName","WeightedPerformance","BenchmarkReturn","ActualPerformance","ClosingMarketValue","weightCalc"
"7782","Liberty Kenya Holdings Ltd Ord.1.00","Listed Equity","EQUITIES",265200,0.01588772,265200,1,"9/28/2019",0,0,0,0,1.589,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,265200,0.000173582
"7783","Sameer Africa Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7784","Carbacid Investments Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0.01,0,-1,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7785","Housing Finance Co.Kenya Ltd Rights","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7786","I&M Holdings Ltd Ord 1.00","Listed Equity","EQUITIES",351000,0.02102787,351000,1,"9/28/2019",0,0,0,0,2.103,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,351000,0.0002297408
"7787","Nairobi Business Ventures Ltd","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7788","Olympia Capital Holdings ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7789","Home Africa Ltd Ord1.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7790","Barclays Bank Ltd Ord 2.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0.05,0,-5,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7791","Uchumi Supermarket Ltd Ord 5.00","Listed Equity","EQUITIES",5589,0.000334828,5589,1,"9/28/2019",0,0,0,0,0.033,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,5589,3.658181e-06
"7792","Flame Tree Group Holdings Ltd Ord 0.825","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7793","Nairobi Securities Exchange Ltd Ord 4.00 ","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0.03,0,-3,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7794","Mumias Sugar Co. Ltd Ord 2.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7795","Kurwitu Ventures Ltd Ord 100.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7796","Longhorn Kenya Ltd Ord 1.00 AIMS","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7797","Jubilee Holdings Ltd Ord 5.00","Listed Equity","EQUITIES",821573.9,0.04921922,821573.9,1,"9/28/2019",0,0,0.04,0,0.922,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,821573.9,0.0005377467
"7798","Lonrho Motors EA Ltd","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7799","E.A.Portland Cement Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7800","Kenya Re-Insurance Corporation Ltd Ord 2.50","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7801","Marshalls (E.A.) Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7802","National Bank of Kenya Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7803","Unilever Tea Ltd","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7804","Kakuzi Ord.5.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7805","Kenya Power Lighting Co Ltd Ord 20.00","Listed Equity","EQUITIES",48282.2,0.002892512,48282.2,1,"9/28/2019",0,0,0.01,0,-0.711,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,48282.2,3.160226e-05
"7806","Unga Group Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7807","Stanbic Holdings Plc Ord.5.00","Listed Equity","EQUITIES",694243.8,0.04159107,694243.8,1,"9/28/2019",0,0,0.05,0,-0.841,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,694243.8,0.000454405
"7808","KCB (RIGHTS)","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7809","Standard Group Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0.02,0,-2,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7810","Atlas Development & Support Services Ltd","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7811","KPLC Rights","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7812","Kengen Rights","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7813","Safaricom Bond","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7814","Unga Group Rights Issue","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7815","NIC Rights Issue","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7816","TPS Eastern Africa (Serena) Ltd Ord 1.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0.03,0,-3,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7817","Total Kenya Ltd Ord 5.00","Listed Equity","EQUITIES",275500,0.01650478,275500,1,"9/28/2019",0,0,0.02,0,-0.35,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,275500,0.0001803236
"7818","Crown Paints  Kenya  Ltd 0rd 5.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7819","Sanlam Kenya Plc Ord 5.00","Listed Equity","EQUITIES",177150,0.01061278,177150,1,"9/28/2019",0,0,0.04,0,-2.939,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,177150,0.0001159504
"7820","UAP Holdings Ltd","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7821","Longonot Place","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7822","Eaagads Ltd Ord 1.25","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7823","Co-operative Bank of Kenya Ltd Ord 1.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0.05,0,-5,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7824","CIC Insurance Group Ltd Ord.1.00","Listed Equity","EQUITIES",135630,0.008125383,135630,1,"9/28/2019",0,0,0.03,0,-2.187,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,135630,8.877421e-05
"7825","Car and General (K) Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0.01,0,-1,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7826","Housing Finance Co Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7827","NCBA Group Plc Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0.03,0,-3,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7828","Anglo African Property","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7829","Bamburi Cement Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0.03,0,-3,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7830","Equity Bank Ltd Ord 0.50","Listed Equity","Equities",0,0,0,0,"9/28/2019",0,0,0.05,0,-5,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7831","Lonrho Motors EA Ltd","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7832","Home Africa Ltd Ord1.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7833","East African Breweries Ltd Ord 2.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.1,0,-10,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7834","Liberty Kenya Holdings Ltd Ord.1.00","Listed Equity","EQUITIES",265200,0.01588772,265200,1,"9/29/2019",0,0,0,0,1.589,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,265200,0.000173582
"7835","Anglo African Property","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7836","Diamond Trust Bank Kenya Ltd Ord 4.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.05,0,-5,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7837","Housing Finance Co Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7838","A.Baumann Co. Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7839","I&M Holdings Ltd Ord 1.00","Listed Equity","EQUITIES",351000,0.02102787,351000,1,"9/29/2019",0,0,0,0,2.103,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,351000,0.0002297408
"7840","Kenya Orchards Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7841","Olympia Capital Holdings ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7842","KenGen Ltd Ord. 2.50","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.01,0,-1,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7843","Express Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7844","National Bank of Kenya Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7845","Safaricom Ltd Ord 0.05","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.11,0,-11,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7846","British American Tobacco Kenya Ltd Ord 10.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.05,0,-5,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7847","Hutchings Biemer Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7848","Unilever Tea Ltd","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7849","Equity Bank Ltd Ord 0.50","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.05,0,-5,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7850","Unga Group Rights Issue","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7851","Unga Group Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7852","NCBA Group Plc Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.03,0,-3,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7853","Bamburi Cement Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.03,0,-3,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7854","Access Kenya Group Ltd Ord. 1.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7855","Crown Paints  Kenya  Ltd 0rd 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7856","Carbacid Investments Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.01,0,-1,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7857","Safaricom Bond","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7858","Kakuzi Ord.5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7859","Sasini Ltd Ord 1.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7860","E.A.Cables Ltd Ord 0.50","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7861","Rea Vipingo Plantations Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7862","Kurwitu Ventures Ltd Ord 100.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7863","B.O.C Kenya Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.02,0,-2,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7864","Nation Media Group Ord. 2.50","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7865","DTB Rights Issue","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7866","Family Bank Limited","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7867","KQ Rights","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7868","Flame Tree Group Holdings Ltd Ord 0.825","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7869","Car and General (K) Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.01,0,-1,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7870","Stanbic Holdings Plc Ord.5.00","Listed Equity","EQUITIES",694243.8,0.04159107,694243.8,1,"9/29/2019",0,0,0.05,0,-0.841,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,694243.8,0.000454405
"7871","Longhorn Kenya Ltd Ord 1.00 AIMS","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7872","Standard Group Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.02,0,-2,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7873","Longonot Place","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7874","Housing Finance Co.Kenya Ltd Rights","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7875","KenolKobil Ltd Ord 0.05","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7876","Centum Investment Co Ltd Ord 0.50","Listed Equity","EQUITIES",207854.4,0.01245224,207854.4,1,"9/29/2019",0,0,0.02,0,-0.755,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,207854.4,0.0001360474
"7877","Standard Chartered Bank  Ltd Rights","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7878","Scangroup Ltd Ord 1.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7879","KPLC Rights","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7880","Nairobi Securities Exchange Ltd Ord 4.00 ","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.03,0,-3,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7881","Umeme Ltd Ord 0.50","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7882","Standard Chartered Bank Ltd Ord 5.00","Listed Equity","EQUITIES",3113156,0.1865043,3113156,1,"9/29/2019",0,0,0.05,0,13.65,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,3113156,0.002037661
"7883","TPS Eastern Africa (Serena) Ltd Ord 1.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.03,0,-3,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7884","Kengen Rights","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7885","Kapchorua Tea Co. Ltd Ord Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.03,0,-3,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7886","CIC Insurance Group Ltd Ord.1.00","Listed Equity","EQUITIES",135630,0.008125383,135630,1,"9/29/2019",0,0,0.03,0,-2.187,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,135630,8.877421e-05
"7887","Atlas Development & Support Services Ltd","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7888","Sameer Africa Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7889","UAP Holdings Ltd","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7890","Kenya Power Lighting Co Ltd Ord 20.00","Listed Equity","EQUITIES",48282.2,0.002892512,48282.2,1,"9/29/2019",0,0,0.01,0,-0.711,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,48282.2,3.160226e-05
"7891","Eaagads Ltd Ord 1.25","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7892","Trans-Century Ltd Ord 0.50","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7893","Kenya Commercial Bank Ltd Ord 1.00","Listed Equity","EQUITIES",5527452,0.3311411,5527452,1,"9/29/2019",0,0,0.05,0,28.114,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,5527452,0.003617896
"7894","Nairobi Business Ventures Ltd","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7895","Marshalls (E.A.) Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7896","British-American Investments Ord 0.10","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.01,0,-1,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7897","Total Kenya Ltd Ord 5.00","Listed Equity","EQUITIES",275500,0.01650478,275500,1,"9/29/2019",0,0,0.02,0,-0.35,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,275500,0.0001803236
"7898","CMC Holdings Ltd Ord 0.50","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7899","Sanlam Kenya Plc Ord 5.00","Listed Equity","EQUITIES",177150,0.01061278,177150,1,"9/29/2019",0,0,0.04,0,-2.939,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,177150,0.0001159504
"7900","City Trust Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7901","NIC Rights Issue","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7902","Athi River Mining Ord 5.00","Listed Equity","EQUITIES",4856250,0.2909304,4856250,1,"9/29/2019",0,0,0,0,29.093,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,4856250,0.003178572
"7903","Uchumi Supermarket Ltd Ord 5.00","Listed Equity","EQUITIES",5589,0.000334828,5589,1,"9/29/2019",0,0,0,0,0.033,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,5589,3.658181e-06
"7904","Kenya Re-Insurance Corporation Ltd Ord 2.50","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7905","Shell Bond","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7906","KCB (RIGHTS)","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7907","Mumias Sugar Co. Ltd Ord 2.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7908","Kengen Bond","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7909","Kenya Airways Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7910","Co-operative Bank of Kenya Ltd Ord 1.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.05,0,-5,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7911","E.A.Portland Cement Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7912","Williamson Tea Kenya Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7913","Deacons (East Africa) Plc Ord 2.50","Listed Equity","EQUITIES",213255,0.01277578,213255,1,"9/29/2019",0,0,0,0,1.278,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,213255,0.0001395823
"7914","Limuru Tea Co. Ltd Ord 20.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7915","Jubilee Holdings Ltd Ord 5.00","Listed Equity","EQUITIES",821573.9,0.04921922,821573.9,1,"9/29/2019",0,0,0.04,0,0.922,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,821573.9,0.0005377467
"7916","Barclays Bank Ltd Ord 2.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0.05,0,-5,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7917","Eveready East Africa Ltd Ord.1.00","Listed Equity","Equities",0,0,0,0,"9/29/2019",0,0,0,0,0,0,0,0,0,0,0,"Nairobi All Share Index",0,0,0,0,0
"7918","Carbacid Investments Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/30/2019",0,0,0.01,0,-1,-0.499,0,-0.005,-0.494,-0.005,0,"Nairobi All Share Index",0,0,-0.004987531,0,0
"7919","Bamburi Cement Ltd Ord 5.00","Listed Equity","Equities",0,0,0,0,"9/30/2019",0,0,0.03,0,-3,-2.618,0,-0.079,-2.539,-0.079,0,"Nairobi All Share Index",0,0,-0.02617801,0,0
"7920","Diamond Trust Bank Kenya Ltd Ord 4.00","Listed Equity","Equities",0,0,0,0,"9/30/2019",0,0,0.05,0,-5,0.441,0,0.022,0.419,0.022,0,"Nairobi All Share Index",0,0,0.004405286,0,0
"7921","Jubilee Holdings Ltd Ord 5.00","Listed Equity","EQUITIES",821573.9,0.04921922,821573.9,1,"9/30/2019",0,0,0.04,0,0.922,0,0,0,0,0,1,"Nairobi All Share Index",0,0,0,821573.9,0.0005377467
