Name,Marketdate, Marketprice , Low , High ,SharesTraded
Safaricom Ltd Ord 0.05,"Monday, August 5, 2013", 7.30 , 7.10 , 7.35 ,11565200.00
Safaricom Ltd Ord 0.05,"Tuesday, August 6, 2013", 7.30 , 7.30 , 7.35 ,1813700.00
Safaricom Ltd Ord 0.05,"Wednesday, August 7, 2013", 7.40 , 7.30 , 7.50 ,4234600.00
Safaricom Ltd Ord 0.05,"Thursday, August 8, 2013", 7.70 , 7.40 , 8.00 ,13817300.00
Safaricom Ltd Ord 0.05,"Monday, August 12, 2013", 7.85 , 7.50 , 8.00 ,9460300.00
Safaricom Ltd Ord 0.05,"Tuesday, August 13, 2013", 7.65 , 7.65 , 7.75 ,3467600.00
Safaricom Ltd Ord 0.05,"Wednesday, August 14, 2013", 7.75 , 7.65 , 7.85 ,21897500.00
Safaricom Ltd Ord 0.05,"Thursday, August 15, 2013", 7.90 , 7.70 , 8.00 ,16757700.00
Safaricom Ltd Ord 0.05,"Friday, August 16, 2013", 8.05 , 7.90 , 8.15 ,23901900.00
Safaricom Ltd Ord 0.05,"Monday, August 19, 2013", 8.15 , 8.00 , 8.25 ,22200600.00
Safaricom Ltd Ord 0.05,"Tuesday, August 20, 2013", 8.20 , 8.15 , 8.25 ,9694100.00
Safaricom Ltd Ord 0.05,"Wednesday, August 21, 2013", 8.05 , 8.00 , 8.20 ,11974700.00
Safaricom Ltd Ord 0.05,"Thursday, August 22, 2013", 7.95 , 7.85 , 8.05 ,5167200.00
Safaricom Ltd Ord 0.05,"Friday, August 23, 2013", 7.90 , 7.85 , 7.95 ,3248800.00
Safaricom Ltd Ord 0.05,"Monday, August 26, 2013", 7.90 , 7.90 , 8.00 ,17776900.00
Safaricom Ltd Ord 0.05,"Tuesday, August 27, 2013", 7.75 , 7.65 , 7.95 ,9072900.00
Safaricom Ltd Ord 0.05,"Wednesday, August 28, 2013", 7.50 , 7.45 , 7.75 ,28182000.00
Safaricom Ltd Ord 0.05,"Thursday, August 29, 2013", 7.65 , 7.45 , 7.80 ,113855500.00
Safaricom Ltd Ord 0.05,"Friday, August 30, 2013", 7.70 , 7.60 , 7.80 ,14218600.00
Safaricom Ltd Ord 0.05,"Monday, September 2, 2013", 7.65 , 7.60 , 7.80 ,1303400.00
Safaricom Ltd Ord 0.05,"Tuesday, September 3, 2013", 7.75 , 7.70 , 7.85 ,2801000.00
Safaricom Ltd Ord 0.05,"Wednesday, September 4, 2013", 7.80 , 7.70 , 7.85 ,12535100.00
Safaricom Ltd Ord 0.05,"Thursday, September 5, 2013", 7.85 , 7.75 , 7.90 ,4949900.00
Safaricom Ltd Ord 0.05,"Friday, September 6, 2013", 7.85 , 7.75 , 7.90 ,36501600.00
Safaricom Ltd Ord 0.05,"Monday, September 9, 2013", 8.05 , 7.80 , 8.25 ,11180800.00
Safaricom Ltd Ord 0.05,"Tuesday, September 10, 2013", 8.10 , 8.05 , 8.15 ,7021400.00
Safaricom Ltd Ord 0.05,"Wednesday, September 11, 2013", 8.05 , 8.05 , 8.15 ,15396700.00
Safaricom Ltd Ord 0.05,"Thursday, September 12, 2013", 8.05 , 8.05 , 8.15 ,14291500.00
Safaricom Ltd Ord 0.05,"Friday, September 13, 2013", 8.00 , 7.80 , 8.10 ,13662100.00
Safaricom Ltd Ord 0.05,"Monday, September 16, 2013", 8.10 , 8.05 , 8.15 ,13316300.00
Safaricom Ltd Ord 0.05,"Tuesday, September 17, 2013", 8.15 , 8.10 , 8.25 ,21742500.00
Safaricom Ltd Ord 0.05,"Wednesday, September 18, 2013", 8.20 , 8.20 , 8.30 ,7846100.00
Safaricom Ltd Ord 0.05,"Thursday, September 19, 2013", 8.35 , 8.20 , 8.45 ,6292800.00
Safaricom Ltd Ord 0.05,"Friday, September 20, 2013", 8.50 , 8.35 , 8.70 ,16935100.00
Safaricom Ltd Ord 0.05,"Monday, September 23, 2013", 8.35 , 8.20 , 8.50 ,9325300.00
Safaricom Ltd Ord 0.05,"Tuesday, September 24, 2013", 8.25 , 8.20 , 8.35 ,31571800.00
Safaricom Ltd Ord 0.05,"Wednesday, September 25, 2013", 8.40 , 8.30 , 8.45 ,29896700.00
Safaricom Ltd Ord 0.05,"Thursday, September 26, 2013", 8.35 , 8.30 , 8.50 ,8202100.00
Safaricom Ltd Ord 0.05,"Friday, September 27, 2013", 8.35 , 8.25 , 8.40 ,7266800.00
Safaricom Ltd Ord 0.05,"Monday, September 30, 2013", 8.50 , 8.25 , 8.70 ,7222700.00
Safaricom Ltd Ord 0.05,"Tuesday, October 1, 2013", 8.70 , 8.50 , 8.75 ,1819900.00
Safaricom Ltd Ord 0.05,"Wednesday, October 2, 2013", 8.75 , 8.55 , 8.95 ,14190800.00
Safaricom Ltd Ord 0.05,"Thursday, October 3, 2013", 8.90 , 8.70 , 9.00 ,16366000.00
Safaricom Ltd Ord 0.05,"Friday, October 4, 2013", 8.90 , 8.90 , 8.95 ,15068000.00
Safaricom Ltd Ord 0.05,"Monday, October 7, 2013", 9.10 , 8.90 , 9.25 ,28539600.00
Safaricom Ltd Ord 0.05,"Tuesday, October 8, 2013", 9.40 , 9.20 , 9.50 ,28031700.00
Safaricom Ltd Ord 0.05,"Wednesday, October 9, 2013", 9.10 , 9.10 , 9.40 ,25058600.00
Safaricom Ltd Ord 0.05,"Thursday, October 10, 2013", 9.00 , 8.80 , 9.15 ,39745300.00
Safaricom Ltd Ord 0.05,"Friday, October 11, 2013", 9.00 , 8.95 , 9.10 ,62118500.00
Safaricom Ltd Ord 0.05,"Monday, October 14, 2013", 9.05 , 9.00 , 9.25 ,26199600.00
Safaricom Ltd Ord 0.05,"Tuesday, October 15, 2013", 9.15 , 9.10 , 9.20 ,25164800.00
Safaricom Ltd Ord 0.05,"Wednesday, October 16, 2013", 9.15 , 9.10 , 9.25 ,15945400.00
Safaricom Ltd Ord 0.05,"Thursday, October 17, 2013", 9.10 , 9.05 , 9.20 ,4018200.00
Safaricom Ltd Ord 0.05,"Friday, October 18, 2013", 9.10 , 9.05 , 9.15 ,21021100.00
Safaricom Ltd Ord 0.05,"Tuesday, October 22, 2013", 8.95 , 8.85 , 9.15 ,3797400.00
Safaricom Ltd Ord 0.05,"Wednesday, October 23, 2013", 9.05 , 8.20 , 9.10 ,45102200.00
Safaricom Ltd Ord 0.05,"Thursday, October 24, 2013", 9.05 , 8.80 , 9.10 ,36331700.00
Safaricom Ltd Ord 0.05,"Friday, October 25, 2013", 9.00 , 8.90 , 9.05 ,10873700.00
Safaricom Ltd Ord 0.05,"Monday, October 28, 2013", 9.00 , 8.95 , 9.10 ,2188200.00
Safaricom Ltd Ord 0.05,"Wednesday, October 30, 2013", 9.25 , 9.05 , 9.40 ,18021100.00
Safaricom Ltd Ord 0.05,"Thursday, October 31, 2013", 9.45 , 9.25 , 9.70 ,15883600.00
Safaricom Ltd Ord 0.05,"Friday, November 1, 2013", 9.55 , 9.50 , 9.70 ,3385100.00
Safaricom Ltd Ord 0.05,"Monday, November 4, 2013", 9.70 , 9.50 , 9.90 ,15069100.00
Safaricom Ltd Ord 0.05,"Tuesday, November 5, 2013", 9.65 , 9.30 , 9.80 ,16228500.00
Safaricom Ltd Ord 0.05,"Wednesday, November 6, 2013", 9.70 , 9.45 , 10.20 ,42027500.00
Safaricom Ltd Ord 0.05,"Thursday, November 7, 2013", 9.85 , 9.45 , 9.95 ,23779100.00
Safaricom Ltd Ord 0.05,"Friday, November 8, 2013", 9.75 , 9.60 , 9.95 ,13603000.00
Safaricom Ltd Ord 0.05,"Monday, November 11, 2013", 9.80 , 9.50 , 9.90 ,7118600.00
Safaricom Ltd Ord 0.05,"Tuesday, November 12, 2013", 9.80 , 9.75 , 9.90 ,9921600.00
Safaricom Ltd Ord 0.05,"Wednesday, November 13, 2013", 9.80 , 9.75 , 10.00 ,5726800.00
Safaricom Ltd Ord 0.05,"Thursday, November 14, 2013", 9.85 , 9.80 , 9.95 ,16212800.00
Safaricom Ltd Ord 0.05,"Friday, November 15, 2013", 9.85 , 9.80 , 9.95 ,8734200.00
Safaricom Ltd Ord 0.05,"Monday, November 18, 2013", 9.90 , 9.85 , 10.00 ,6523800.00
Safaricom Ltd Ord 0.05,"Tuesday, November 19, 2013", 9.95 , 9.85 , 10.10 ,8028500.00
Safaricom Ltd Ord 0.05,"Wednesday, November 20, 2013", 10.05 , 9.95 , 10.30 ,6695300.00
Safaricom Ltd Ord 0.05,"Thursday, November 21, 2013", 10.60 , 10.20 , 10.75 ,22969200.00
Safaricom Ltd Ord 0.05,"Friday, November 22, 2013", 10.75 , 10.60 , 10.90 ,33610800.00
Safaricom Ltd Ord 0.05,"Monday, November 25, 2013", 10.95 , 10.80 , 11.05 ,13825900.00
Safaricom Ltd Ord 0.05,"Tuesday, November 26, 2013", 11.00 , 10.95 , 11.10 ,53177600.00
Safaricom Ltd Ord 0.05,"Wednesday, November 27, 2013", 11.00 , 10.95 , 11.20 ,9019600.00
Safaricom Ltd Ord 0.05,"Thursday, November 28, 2013", 11.00 , 10.90 , 11.10 ,9098700.00
Safaricom Ltd Ord 0.05,"Friday, November 29, 2013", 10.80 , 10.60 , 10.95 ,2616000.00
Safaricom Ltd Ord 0.05,"Monday, December 2, 2013", 10.85 , 10.55 , 11.00 ,2933000.00
Safaricom Ltd Ord 0.05,"Tuesday, December 3, 2013", 10.80 , 10.75 , 11.00 ,9111800.00
Safaricom Ltd Ord 0.05,"Wednesday, December 4, 2013", 10.75 , 10.55 , 10.85 ,12502700.00
Safaricom Ltd Ord 0.05,"Thursday, December 5, 2013", 10.35 , 10.00 , 10.70 ,24091700.00
Safaricom Ltd Ord 0.05,"Friday, December 6, 2013", 10.35 , 10.20 , 10.50 ,16082000.00
Safaricom Ltd Ord 0.05,"Monday, December 9, 2013", 10.35 , 10.25 , 10.40 ,12737300.00
Safaricom Ltd Ord 0.05,"Tuesday, December 10, 2013", 10.20 , 10.10 , 10.35 ,23965300.00
Safaricom Ltd Ord 0.05,"Wednesday, December 11, 2013", 10.05 , 9.90 , 10.20 ,26984800.00
Safaricom Ltd Ord 0.05,"Monday, December 16, 2013", 10.00 , 9.60 , 10.10 ,15646100.00
Safaricom Ltd Ord 0.05,"Tuesday, December 17, 2013", 9.85 , 9.70 , 10.00 ,22464500.00
Safaricom Ltd Ord 0.05,"Wednesday, December 18, 2013", 9.95 , 9.85 , 10.00 ,15350300.00
Safaricom Ltd Ord 0.05,"Thursday, December 19, 2013", 10.00 , 9.95 , 10.10 ,16590300.00
Safaricom Ltd Ord 0.05,"Friday, December 20, 2013", 10.05 , 10.00 , 10.15 ,8710700.00
Safaricom Ltd Ord 0.05,"Monday, December 23, 2013", 10.25 , 10.10 , 10.50 ,2638900.00
Safaricom Ltd Ord 0.05,"Tuesday, December 24, 2013", 10.85 , 10.40 , 11.00 ,2988400.00
Safaricom Ltd Ord 0.05,"Friday, December 27, 2013", 10.75 , 10.55 , 10.90 ,7547100.00
Safaricom Ltd Ord 0.05,"Monday, December 30, 2013", 10.85 , 10.60 , 11.00 ,11065200.00
Safaricom Ltd Ord 0.05,"Tuesday, December 31, 2013", 10.85 , 10.80 , 10.95 ,2461000.00
Safaricom Ltd Ord 0.05,"Thursday, January 2, 2014", 10.75 , 10.60 , 10.90 ,3505300.00
Safaricom Ltd Ord 0.05,"Friday, January 3, 2014", 10.80 , 10.75 , 10.95 ,2712300.00
Safaricom Ltd Ord 0.05,"Monday, January 6, 2014", 11.05 , 10.80 , 11.15 ,9518700.00
Safaricom Ltd Ord 0.05,"Tuesday, January 7, 2014", 11.10 , 11.00 , 11.15 ,5567900.00
Safaricom Ltd Ord 0.05,"Wednesday, January 8, 2014", 11.35 , 11.10 , 11.65 ,6687700.00
Safaricom Ltd Ord 0.05,"Thursday, January 9, 2014", 11.70 , 11.55 , 11.95 ,24759300.00
Safaricom Ltd Ord 0.05,"Friday, January 10, 2014", 11.75 , 11.45 , 11.95 ,33430100.00
Safaricom Ltd Ord 0.05,"Monday, January 13, 2014", 11.65 , 11.35 , 11.75 ,19464800.00
Safaricom Ltd Ord 0.05,"Tuesday, January 14, 2014", 11.65 , 11.45 , 11.75 ,5696200.00
Safaricom Ltd Ord 0.05,"Wednesday, January 15, 2014", 11.70 , 11.35 , 11.75 ,8768600.00
Safaricom Ltd Ord 0.05,"Thursday, January 16, 2014", 11.50 , 11.40 , 11.75 ,9563700.00
Safaricom Ltd Ord 0.05,"Friday, January 17, 2014", 11.50 , 11.50 , 11.60 ,1929300.00
Safaricom Ltd Ord 0.05,"Monday, January 20, 2014", 11.70 , 11.40 , 11.80 ,7604500.00
Safaricom Ltd Ord 0.05,"Tuesday, January 21, 2014", 11.75 , 11.65 , 12.00 ,11310200.00
Safaricom Ltd Ord 0.05,"Wednesday, January 22, 2014", 12.00 , 11.75 , 12.10 ,10583500.00
Safaricom Ltd Ord 0.05,"Thursday, January 23, 2014", 12.05 , 11.95 , 12.20 ,9787700.00
Safaricom Ltd Ord 0.05,"Friday, January 24, 2014", 12.45 , 12.20 , 12.80 ,16036000.00
Safaricom Ltd Ord 0.05,"Monday, January 27, 2014", 12.35 , 12.25 , 12.60 ,43172300.00
Safaricom Ltd Ord 0.05,"Tuesday, January 28, 2014", 12.05 , 12.00 , 12.40 ,10102900.00
Safaricom Ltd Ord 0.05,"Wednesday, January 29, 2014", 11.85 , 11.75 , 12.05 ,14127300.00
Safaricom Ltd Ord 0.05,"Thursday, January 30, 2014", 11.50 , 11.40 , 11.80 ,16648600.00
Safaricom Ltd Ord 0.05,"Friday, January 31, 2014", 11.00 , 10.60 , 11.45 ,12358600.00
Safaricom Ltd Ord 0.05,"Monday, February 3, 2014", 11.20 , 11.00 , 11.40 ,15522400.00
Safaricom Ltd Ord 0.05,"Tuesday, February 4, 2014", 11.35 , 11.30 , 11.50 ,6645500.00
Safaricom Ltd Ord 0.05,"Wednesday, February 5, 2014", 11.45 , 11.30 , 11.85 ,2274400.00
Safaricom Ltd Ord 0.05,"Thursday, February 6, 2014", 11.95 , 11.50 , 12.05 ,28879200.00
Safaricom Ltd Ord 0.05,"Friday, February 7, 2014", 11.85 , 11.75 , 12.00 ,8470400.00
Safaricom Ltd Ord 0.05,"Monday, February 10, 2014", 11.75 , 11.55 , 11.85 ,12189800.00
Safaricom Ltd Ord 0.05,"Tuesday, February 11, 2014", 11.80 , 11.70 , 11.85 ,14579100.00
Safaricom Ltd Ord 0.05,"Wednesday, February 12, 2014", 11.80 , 11.75 , 11.95 ,5417600.00
Safaricom Ltd Ord 0.05,"Thursday, February 13, 2014", 11.70 , 11.65 , 11.80 ,15770600.00
Safaricom Ltd Ord 0.05,"Friday, February 14, 2014", 11.80 , 11.70 , 12.00 ,2456600.00
Safaricom Ltd Ord 0.05,"Monday, February 17, 2014", 11.65 , 11.50 , 11.85 ,9360200.00
Safaricom Ltd Ord 0.05,"Tuesday, February 18, 2014", 11.55 , 11.45 , 11.65 ,6678900.00
Safaricom Ltd Ord 0.05,"Wednesday, February 19, 2014", 11.40 , 11.35 , 11.60 ,10003200.00
Safaricom Ltd Ord 0.05,"Thursday, February 20, 2014", 11.40 , 11.30 , 11.50 ,15919500.00
Safaricom Ltd Ord 0.05,"Friday, February 21, 2014", 11.40 , 11.35 , 11.50 ,11717000.00
Safaricom Ltd Ord 0.05,"Monday, February 24, 2014", 11.45 , 11.35 , 11.50 ,9234400.00
Safaricom Ltd Ord 0.05,"Tuesday, February 25, 2014", 11.55 , 11.40 , 11.75 ,10625600.00
Safaricom Ltd Ord 0.05,"Wednesday, February 26, 2014", 11.65 , 11.55 , 11.75 ,6333900.00
Safaricom Ltd Ord 0.05,"Thursday, February 27, 2014", 11.65 , 11.55 , 11.80 ,5137800.00
Safaricom Ltd Ord 0.05,"Friday, February 28, 2014", 11.70 , 11.65 , 11.80 ,19983300.00
Safaricom Ltd Ord 0.05,"Monday, March 3, 2014", 11.70 , 11.65 , 11.75 ,2948800.00
Safaricom Ltd Ord 0.05,"Tuesday, March 4, 2014", 11.70 , 11.70 , 11.80 ,5002800.00
Safaricom Ltd Ord 0.05,"Wednesday, March 5, 2014", 11.70 , 11.65 , 11.80 ,16394100.00
Safaricom Ltd Ord 0.05,"Thursday, March 6, 2014", 11.80 , 11.70 , 11.90 ,27446000.00
Safaricom Ltd Ord 0.05,"Friday, March 7, 2014", 11.75 , 11.70 , 11.85 ,11849400.00
Safaricom Ltd Ord 0.05,"Monday, March 10, 2014", 11.80 , 11.75 , 11.90 ,7072200.00
Safaricom Ltd Ord 0.05,"Tuesday, March 11, 2014", 11.80 , 11.75 , 11.90 ,5713100.00
Safaricom Ltd Ord 0.05,"Wednesday, March 12, 2014", 11.90 , 11.75 , 12.10 ,3238500.00
Safaricom Ltd Ord 0.05,"Thursday, March 13, 2014", 12.35 , 12.00 , 12.60 ,12734700.00
Safaricom Ltd Ord 0.05,"Friday, March 14, 2014", 12.05 , 12.00 , 12.35 ,2588100.00
Safaricom Ltd Ord 0.05,"Monday, March 17, 2014", 12.10 , 12.00 , 12.30 ,6354500.00
Safaricom Ltd Ord 0.05,"Tuesday, March 18, 2014", 12.20 , 12.10 , 12.30 ,11639300.00
Safaricom Ltd Ord 0.05,"Wednesday, March 19, 2014", 12.30 , 12.20 , 12.50 ,3057400.00
Safaricom Ltd Ord 0.05,"Thursday, March 20, 2014", 12.50 , 12.30 , 12.60 ,27550400.00
Safaricom Ltd Ord 0.05,"Friday, March 21, 2014", 12.60 , 12.40 , 12.65 ,28834000.00
Safaricom Ltd Ord 0.05,"Monday, March 24, 2014", 12.35 , 12.10 , 12.70 ,8573900.00
Safaricom Ltd Ord 0.05,"Tuesday, March 25, 2014", 12.35 , 12.15 , 12.60 ,3438300.00
Safaricom Ltd Ord 0.05,"Wednesday, March 26, 2014", 12.45 , 12.30 , 12.60 ,15823300.00
Safaricom Ltd Ord 0.05,"Thursday, March 27, 2014", 12.35 , 12.10 , 12.40 ,3502000.00
Safaricom Ltd Ord 0.05,"Friday, March 28, 2014", 12.30 , 12.25 , 12.35 ,15324500.00
Safaricom Ltd Ord 0.05,"Monday, March 31, 2014", 12.35 , 12.30 , 12.40 ,12780900.00
Safaricom Ltd Ord 0.05,"Tuesday, April 1, 2014", 12.35 , 12.35 , 12.50 ,2477700.00
Safaricom Ltd Ord 0.05,"Wednesday, April 2, 2014", 12.40 , 12.35 , 12.50 ,3466800.00
Safaricom Ltd Ord 0.05,"Thursday, April 3, 2014", 12.50 , 12.40 , 12.60 ,15731200.00
Safaricom Ltd Ord 0.05,"Friday, April 4, 2014", 12.40 , 12.35 , 12.50 ,2400000.00
Safaricom Ltd Ord 0.05,"Monday, April 7, 2014", 12.45 , 12.35 , 12.60 ,18909000.00
Safaricom Ltd Ord 0.05,"Tuesday, April 8, 2014", 12.35 , 12.30 , 12.45 ,13670300.00
Safaricom Ltd Ord 0.05,"Wednesday, April 9, 2014", 12.45 , 12.30 , 12.50 ,4050300.00
Safaricom Ltd Ord 0.05,"Thursday, April 10, 2014", 12.75 , 12.40 , 13.00 ,7223000.00
Safaricom Ltd Ord 0.05,"Friday, April 11, 2014", 12.75 , 12.60 , 13.00 ,123202200.00
Safaricom Ltd Ord 0.05,"Monday, April 14, 2014", 12.85 , 12.70 , 13.00 ,22422500.00
Safaricom Ltd Ord 0.05,"Tuesday, April 15, 2014", 13.10 , 12.80 , 13.30 ,12531300.00
Safaricom Ltd Ord 0.05,"Wednesday, April 16, 2014", 13.20 , 13.10 , 13.40 ,11279300.00
Safaricom Ltd Ord 0.05,"Thursday, April 17, 2014", 13.20 , 13.10 , 13.30 ,3060400.00
Safaricom Ltd Ord 0.05,"Tuesday, April 22, 2014", 13.20 , 13.10 , 13.30 ,11643500.00
Safaricom Ltd Ord 0.05,"Wednesday, April 23, 2014", 13.00 , 12.90 , 13.10 ,14446200.00
Safaricom Ltd Ord 0.05,"Thursday, April 24, 2014", 13.20 , 13.00 , 13.30 ,8281500.00
Safaricom Ltd Ord 0.05,"Friday, April 25, 2014", 13.05 , 13.00 , 13.20 ,28500300.00
Safaricom Ltd Ord 0.05,"Monday, April 28, 2014", 13.05 , 13.00 , 13.10 ,4088800.00
Safaricom Ltd Ord 0.05,"Tuesday, April 29, 2014", 13.05 , 13.00 , 13.20 ,3296700.00
Safaricom Ltd Ord 0.05,"Wednesday, April 30, 2014", 13.10 , 13.10 , 13.20 ,69200000.00
Safaricom Ltd Ord 0.05,"Friday, May 2, 2014", 13.10 , 13.05 , 13.20 ,6018500.00
Safaricom Ltd Ord 0.05,"Monday, May 5, 2014", 13.00 , 12.85 , 13.10 ,13778900.00
Safaricom Ltd Ord 0.05,"Tuesday, May 6, 2014", 12.80 , 12.70 , 13.00 ,28683400.00
Safaricom Ltd Ord 0.05,"Wednesday, May 7, 2014", 12.90 , 12.75 , 13.00 ,17359800.00
Safaricom Ltd Ord 0.05,"Thursday, May 8, 2014", 12.80 , 12.75 , 13.00 ,27769900.00
Safaricom Ltd Ord 0.05,"Friday, May 9, 2014", 12.85 , 12.75 , 13.05 ,36351500.00
Safaricom Ltd Ord 0.05,"Monday, May 12, 2014", 12.90 , 12.80 , 13.00 ,4138900.00
Safaricom Ltd Ord 0.05,"Tuesday, May 13, 2014", 12.85 , 12.75 , 13.10 ,11946100.00
Safaricom Ltd Ord 0.05,"Wednesday, May 14, 2014", 12.60 , 12.10 , 12.90 ,12960100.00
Safaricom Ltd Ord 0.05,"Thursday, May 15, 2014", 12.60 , 12.50 , 12.70 ,21422100.00
Safaricom Ltd Ord 0.05,"Friday, May 16, 2014", 12.85 , 12.65 , 13.20 ,57811000.00
Safaricom Ltd Ord 0.05,"Monday, May 19, 2014", 13.00 , 12.90 , 13.10 ,3512300.00
Safaricom Ltd Ord 0.05,"Wednesday, May 21, 2014", 13.05 , 13.00 , 13.20 ,55250100.00
Safaricom Ltd Ord 0.05,"Thursday, May 22, 2014", 13.00 , 12.85 , 13.10 ,6087000.00
Safaricom Ltd Ord 0.05,"Friday, May 23, 2014", 12.95 , 12.75 , 13.05 ,2740100.00
Safaricom Ltd Ord 0.05,"Monday, May 26, 2014", 13.00 , 12.95 , 13.05 ,2205600.00
Safaricom Ltd Ord 0.05,"Tuesday, May 27, 2014", 13.00 , 12.95 , 13.05 ,17520800.00
Safaricom Ltd Ord 0.05,"Wednesday, May 28, 2014", 12.95 , 12.90 , 13.00 ,23771200.00
Safaricom Ltd Ord 0.05,"Thursday, May 29, 2014", 13.00 , 12.90 , 13.05 ,29625500.00
Safaricom Ltd Ord 0.05,"Friday, May 30, 2014", 12.95 , 12.90 , 13.10 ,16305600.00
Safaricom Ltd Ord 0.05,"Tuesday, June 3, 2014", 12.80 , 12.70 , 12.95 ,44054800.00
Safaricom Ltd Ord 0.05,"Wednesday, June 4, 2014", 12.80 , 12.80 , 12.90 ,19833200.00
Safaricom Ltd Ord 0.05,"Thursday, June 5, 2014", 12.80 , 12.80 , 12.95 ,31256100.00
Safaricom Ltd Ord 0.05,"Friday, June 6, 2014", 12.80 , 12.80 , 12.95 ,1601800.00
Safaricom Ltd Ord 0.05,"Monday, June 9, 2014", 12.85 , 12.80 , 12.95 ,16148100.00
Safaricom Ltd Ord 0.05,"Tuesday, June 10, 2014", 12.85 , 12.80 , 12.90 ,19395500.00
Safaricom Ltd Ord 0.05,"Wednesday, June 11, 2014", 12.90 , 12.80 , 13.05 ,10997000.00
Safaricom Ltd Ord 0.05,"Thursday, June 12, 2014", 12.95 , 12.85 , 13.00 ,15644600.00
Safaricom Ltd Ord 0.05,"Friday, June 13, 2014", 12.90 , 12.85 , 13.00 ,4039300.00
Safaricom Ltd Ord 0.05,"Monday, June 16, 2014", 12.85 , 12.80 , 12.95 ,1405300.00
Safaricom Ltd Ord 0.05,"Tuesday, June 17, 2014", 12.85 , 12.80 , 12.90 ,14527700.00
Safaricom Ltd Ord 0.05,"Wednesday, June 18, 2014", 12.80 , 12.70 , 12.90 ,44456300.00
Safaricom Ltd Ord 0.05,"Thursday, June 19, 2014", 12.80 , 12.55 , 12.85 ,8809600.00
Safaricom Ltd Ord 0.05,"Friday, June 20, 2014", 12.80 , 12.75 , 12.90 ,16252000.00
Safaricom Ltd Ord 0.05,"Monday, June 23, 2014", 12.80 , 12.75 , 12.85 ,8832500.00
Safaricom Ltd Ord 0.05,"Tuesday, June 24, 2014", 12.65 , 12.50 , 12.80 ,19784600.00
Safaricom Ltd Ord 0.05,"Wednesday, June 25, 2014", 12.55 , 12.00 , 12.70 ,17582800.00
Safaricom Ltd Ord 0.05,"Thursday, June 26, 2014", 12.40 , 12.20 , 12.50 ,24167500.00
Safaricom Ltd Ord 0.05,"Friday, June 27, 2014", 12.45 , 12.35 , 12.55 ,22856800.00
Safaricom Ltd Ord 0.05,"Monday, June 30, 2014", 12.45 , 12.45 , 12.60 ,6483900.00
Safaricom Ltd Ord 0.05,"Tuesday, July 1, 2014", 12.65 , 12.50 , 13.00 ,17983200.00
Safaricom Ltd Ord 0.05,"Wednesday, July 2, 2014", 12.95 , 12.55 , 13.05 ,17905600.00
Safaricom Ltd Ord 0.05,"Thursday, July 3, 2014", 12.75 , 12.55 , 12.80 ,1593600.00
Safaricom Ltd Ord 0.05,"Friday, July 4, 2014", 12.70 , 12.65 , 12.80 ,1794200.00
Safaricom Ltd Ord 0.05,"Monday, July 7, 2014", 12.75 , 12.70 , 12.90 ,24368300.00
Safaricom Ltd Ord 0.05,"Tuesday, July 8, 2014", 12.75 , 12.70 , 12.95 ,67818500.00
Safaricom Ltd Ord 0.05,"Wednesday, July 9, 2014", 12.70 , 12.65 , 12.85 ,6323700.00
Safaricom Ltd Ord 0.05,"Thursday, July 10, 2014", 12.55 , 12.50 , 12.75 ,10893200.00
Safaricom Ltd Ord 0.05,"Friday, July 11, 2014", 12.40 , 12.20 , 12.60 ,2342400.00
Safaricom Ltd Ord 0.05,"Monday, July 14, 2014", 12.35 , 12.30 , 12.50 ,11875900.00
Safaricom Ltd Ord 0.05,"Tuesday, July 15, 2014", 12.30 , 12.30 , 12.45 ,8040700.00
Safaricom Ltd Ord 0.05,"Wednesday, July 16, 2014", 12.15 , 12.10 , 12.35 ,12245800.00
Safaricom Ltd Ord 0.05,"Thursday, July 17, 2014", 12.05 , 12.00 , 12.20 ,24871900.00
Safaricom Ltd Ord 0.05,"Friday, July 18, 2014", 12.10 , 12.05 , 12.25 ,15452000.00
Safaricom Ltd Ord 0.05,"Monday, July 21, 2014", 12.00 , 11.85 , 12.15 ,26140900.00
Safaricom Ltd Ord 0.05,"Tuesday, July 22, 2014", 11.95 , 11.75 , 12.05 ,19815700.00
Safaricom Ltd Ord 0.05,"Wednesday, July 23, 2014", 12.05 , 12.00 , 12.10 ,9104000.00
Safaricom Ltd Ord 0.05,"Thursday, July 24, 2014", 12.00 , 12.00 , 12.10 ,4183900.00
Safaricom Ltd Ord 0.05,"Friday, July 25, 2014", 12.20 , 12.00 , 12.35 ,24481200.00
Safaricom Ltd Ord 0.05,"Monday, July 28, 2014", 12.00 , 11.90 , 12.30 ,4541300.00
Safaricom Ltd Ord 0.05,"Wednesday, July 30, 2014", 12.05 , 11.95 , 12.10 ,10487800.00
Safaricom Ltd Ord 0.05,"Thursday, July 31, 2014", 12.20 , 12.05 , 12.40 ,5114900.00
Safaricom Ltd Ord 0.05,"Friday, August 1, 2014", 12.45 , 12.25 , 12.60 ,6180000.00
Safaricom Ltd Ord 0.05,"Monday, August 4, 2014", 12.50 , 12.45 , 12.70 ,4694800.00
Safaricom Ltd Ord 0.05,"Tuesday, August 5, 2014", 12.60 , 12.50 , 13.00 ,22651800.00
Safaricom Ltd Ord 0.05,"Wednesday, August 6, 2014", 12.95 , 12.60 , 13.00 ,11486500.00
