Name,Marketdate, Marketprice , Low , High , SharesTraded 
Safaricom Ltd Ord 0.05,"Friday, April 28, 2017", 19.25 , 19.00 , 19.60 ," 1,566,700.00 "
Safaricom Ltd Ord 0.05,"Tuesday, May 2, 2017", 19.55 , 19.20 , 19.80 ," 7,226,100.00 "
Safaricom Ltd Ord 0.05,"Wednesday, May 3, 2017", 19.60 , 19.50 , 19.80 ," 15,115,900.00 "
Safaricom Ltd Ord 0.05,"Thursday, May 4, 2017", 19.65 , 19.35 , 19.95 ," 9,377,100.00 "
Safaricom Ltd Ord 0.05,"Friday, May 5, 2017", 19.75 , 19.70 , 20.00 ," 11,863,400.00 "
Safaricom Ltd Ord 0.05,"Monday, May 8, 2017", 20.50 , 19.80 , 20.75 ," 22,920,700.00 "
Safaricom Ltd Ord 0.05,"Tuesday, May 9, 2017", 20.25 , 19.90 , 20.75 ," 10,196,000.00 "
Safaricom Ltd Ord 0.05,"Wednesday, May 10, 2017", 20.00 , 19.85 , 22.00 ," 2,236,700.00 "
Safaricom Ltd Ord 0.05,"Thursday, May 11, 2017", 20.50 , 19.85 , 20.75 ," 18,459,400.00 "
Safaricom Ltd Ord 0.05,"Friday, May 12, 2017", 20.25 , 20.25 , 20.75 ," 6,878,700.00 "
Safaricom Ltd Ord 0.05,"Monday, May 15, 2017", 20.25 , 20.25 , 20.50 ," 2,144,600.00 "
Safaricom Ltd Ord 0.05,"Tuesday, May 16, 2017", 20.25 , 20.25 , 20.50 ," 41,903,800.00 "
Safaricom Ltd Ord 0.05,"Wednesday, May 17, 2017", 20.00 , 20.00 , 20.50 ," 11,880,500.00 "
Safaricom Ltd Ord 0.05,"Thursday, May 18, 2017", 20.25 , 19.95 , 21.00 ," 20,134,000.00 "
Safaricom Ltd Ord 0.05,"Friday, May 19, 2017", 20.25 , 20.00 , 20.75 ," 28,726,800.00 "
Safaricom Ltd Ord 0.05,"Monday, May 22, 2017", 20.50 , 20.25 , 20.75 ," 23,773,400.00 "
Safaricom Ltd Ord 0.05,"Tuesday, May 23, 2017", 20.50 , 20.25 , 20.75 ," 27,500,400.00 "
Safaricom Ltd Ord 0.05,"Wednesday, May 24, 2017", 21.00 , 20.75 , 21.75 ," 8,835,100.00 "
Safaricom Ltd Ord 0.05,"Thursday, May 25, 2017", 21.50 , 21.25 , 21.75 ," 22,321,000.00 "
Safaricom Ltd Ord 0.05,"Friday, May 26, 2017", 21.75 , 21.50 , 22.00 ," 5,860,900.00 "
Safaricom Ltd Ord 0.05,"Monday, May 29, 2017", 21.50 , 21.25 , 21.75 ," 3,668,500.00 "
Safaricom Ltd Ord 0.05,"Tuesday, May 30, 2017", 21.00 , 21.00 , 21.75 ," 10,109,300.00 "
Safaricom Ltd Ord 0.05,"Wednesday, May 31, 2017", 22.25 , 21.50 , 23.00 ," 37,103,200.00 "
Safaricom Ltd Ord 0.05,"Friday, June 2, 2017", 22.50 , 22.00 , 23.25 ," 29,192,700.00 "
Safaricom Ltd Ord 0.05,"Monday, June 5, 2017", 22.25 , 21.50 , 22.75 ," 4,777,700.00 "
Safaricom Ltd Ord 0.05,"Tuesday, June 6, 2017", 22.00 , 22.00 , 23.50 ," 8,915,900.00 "
Safaricom Ltd Ord 0.05,"Wednesday, June 7, 2017", 22.25 , 22.00 , 22.50 ," 15,209,000.00 "
Safaricom Ltd Ord 0.05,"Thursday, June 8, 2017", 22.25 , 22.00 , 22.50 ," 2,864,500.00 "
Safaricom Ltd Ord 0.05,"Friday, June 9, 2017", 22.75 , 22.25 , 23.00 ," 41,714,300.00 "
Safaricom Ltd Ord 0.05,"Monday, June 12, 2017", 22.75 , 22.50 , 23.25 ," 10,486,700.00 "
Safaricom Ltd Ord 0.05,"Tuesday, June 13, 2017", 23.50 , 23.00 , 24.00 ," 21,760,300.00 "
Safaricom Ltd Ord 0.05,"Wednesday, June 14, 2017", 23.00 , 23.00 , 23.75 ," 29,190,800.00 "
Safaricom Ltd Ord 0.05,"Thursday, June 15, 2017", 23.25 , 23.25 , 23.50 ," 16,061,200.00 "
Safaricom Ltd Ord 0.05,"Friday, June 16, 2017", 23.50 , 23.25 , 24.00 ," 53,205,000.00 "
Safaricom Ltd Ord 0.05,"Monday, June 19, 2017", 23.00 , 23.00 , 23.75 ," 3,425,300.00 "
Safaricom Ltd Ord 0.05,"Tuesday, June 20, 2017", 22.75 , 22.50 , 23.25 ," 16,454,000.00 "
Safaricom Ltd Ord 0.05,"Wednesday, June 21, 2017", 22.75 , 22.50 , 23.50 ," 10,865,900.00 "
Safaricom Ltd Ord 0.05,"Thursday, June 22, 2017", 23.25 , 22.75 , 23.50 ," 5,718,000.00 "
Safaricom Ltd Ord 0.05,"Friday, June 23, 2017", 23.25 , 23.00 , 23.50 ," 19,261,400.00 "
Safaricom Ltd Ord 0.05,"Tuesday, June 27, 2017", 23.50 , 23.25 , 23.75 ," 5,720,000.00 "
Safaricom Ltd Ord 0.05,"Wednesday, June 28, 2017", 23.25 , 23.00 , 23.50 ," 3,289,600.00 "
Safaricom Ltd Ord 0.05,"Thursday, June 29, 2017", 23.00 , 23.00 , 23.75 ," 9,288,100.00 "
Safaricom Ltd Ord 0.05,"Friday, June 30, 2017", 22.75 , 22.00 , 23.25 ," 9,958,100.00 "
Safaricom Ltd Ord 0.05,"Monday, July 3, 2017", 23.00 , 22.50 , 23.25 ," 8,144,300.00 "
Safaricom Ltd Ord 0.05,"Tuesday, July 4, 2017", 23.00 , 22.50 , 23.25 ," 6,861,500.00 "
Safaricom Ltd Ord 0.05,"Wednesday, July 5, 2017", 22.75 , 22.50 , 23.25 ," 8,997,500.00 "
Safaricom Ltd Ord 0.05,"Thursday, July 6, 2017", 22.75 , 22.00 , 23.25 ," 13,742,000.00 "
Safaricom Ltd Ord 0.05,"Friday, July 7, 2017", 23.00 , 23.00 , 23.25 ," 25,267,300.00 "
Safaricom Ltd Ord 0.05,"Monday, July 10, 2017", 23.00 , 23.00 , 23.25 ," 2,466,600.00 "
Safaricom Ltd Ord 0.05,"Tuesday, July 11, 2017", 23.00 , 23.00 , 23.50 ," 23,199,100.00 "
Safaricom Ltd Ord 0.05,"Wednesday, July 12, 2017", 23.00 , 22.75 , 23.25 ," 17,211,400.00 "
Safaricom Ltd Ord 0.05,"Thursday, July 13, 2017", 23.00 , 22.75 , 23.25 ," 22,782,800.00 "
Safaricom Ltd Ord 0.05,"Friday, July 14, 2017", 23.00 , 22.75 , 23.25 ," 1,592,500.00 "
Safaricom Ltd Ord 0.05,"Monday, July 17, 2017", 23.00 , 23.00 , 23.25 ," 19,309,700.00 "
Safaricom Ltd Ord 0.05,"Tuesday, July 18, 2017", 23.00 , 22.50 , 23.25 ," 16,756,300.00 "
Safaricom Ltd Ord 0.05,"Wednesday, July 19, 2017", 23.00 , 23.00 , 23.25 ," 13,123,200.00 "
Safaricom Ltd Ord 0.05,"Thursday, July 20, 2017", 23.00 , 23.00 , 23.25 ," 2,224,500.00 "
Safaricom Ltd Ord 0.05,"Friday, July 21, 2017", 23.25 , 23.00 , 23.50 ," 2,758,200.00 "
Safaricom Ltd Ord 0.05,"Monday, July 24, 2017", 23.25 , 23.25 , 23.75 ," 2,903,700.00 "
Safaricom Ltd Ord 0.05,"Tuesday, July 25, 2017", 23.50 , 23.25 , 24.00 ," 18,098,000.00 "
Safaricom Ltd Ord 0.05,"Wednesday, July 26, 2017", 23.75 , 23.50 , 24.25 ," 11,133,700.00 "
Safaricom Ltd Ord 0.05,"Thursday, July 27, 2017", 23.75 , 23.50 , 24.75 ," 6,777,600.00 "
Safaricom Ltd Ord 0.05,"Friday, July 28, 2017", 24.50 , 23.75 , 25.00 ," 7,360,500.00 "
Safaricom Ltd Ord 0.05,"Monday, July 31, 2017", 24.50 , 23.75 , 25.00 ," 13,019,000.00 "
Safaricom Ltd Ord 0.05,"Tuesday, August 1, 2017", 23.75 , 23.50 , 24.00 ," 23,415,400.00 "
Safaricom Ltd Ord 0.05,"Wednesday, August 2, 2017", 24.00 , 23.75 , 24.25 ," 12,764,100.00 "
Safaricom Ltd Ord 0.05,"Thursday, August 3, 2017", 23.75 , 23.75 , 24.50 ," 12,062,800.00 "
Safaricom Ltd Ord 0.05,"Friday, August 4, 2017", 23.50 , 23.00 , 24.25 ," 10,616,700.00 "
Safaricom Ltd Ord 0.05,"Monday, August 7, 2017", 23.50 , 23.50 , 24.00 ," 1,508,700.00 "
Safaricom Ltd Ord 0.05,"Wednesday, August 9, 2017", 23.75 , 23.75 , 24.25 ," 2,214,300.00 "
Safaricom Ltd Ord 0.05,"Thursday, August 10, 2017", 24.25 , 23.50 , 24.75 ," 356,900.00 "
Safaricom Ltd Ord 0.05,"Friday, August 11, 2017", 24.50 , 23.75 , 25.50 ," 18,962,100.00 "
Safaricom Ltd Ord 0.05,"Monday, August 14, 2017", 25.00 , 24.75 , 25.50 ," 6,749,500.00 "
Safaricom Ltd Ord 0.05,"Tuesday, August 15, 2017", 24.75 , 24.00 , 25.50 ," 11,607,100.00 "
Safaricom Ltd Ord 0.05,"Wednesday, August 16, 2017", 24.25 , 24.25 , 25.00 ," 14,322,500.00 "
Safaricom Ltd Ord 0.05,"Thursday, August 17, 2017", 24.25 , 24.00 , 24.75 ," 1,528,900.00 "
Safaricom Ltd Ord 0.05,"Friday, August 18, 2017", 24.25 , 24.00 , 24.75 ," 4,356,700.00 "
Safaricom Ltd Ord 0.05,"Monday, August 21, 2017", 24.75 , 24.25 , 25.00 ," 1,490,600.00 "
Safaricom Ltd Ord 0.05,"Tuesday, August 22, 2017", 24.75 , 24.75 , 25.00 ," 2,932,400.00 "
Safaricom Ltd Ord 0.05,"Wednesday, August 23, 2017", 25.00 , 24.75 , 25.50 ," 10,431,700.00 "
Safaricom Ltd Ord 0.05,"Thursday, August 24, 2017", 25.25 , 25.00 , 25.75 ," 8,728,100.00 "
Safaricom Ltd Ord 0.05,"Friday, August 25, 2017", 26.50 , 25.50 , 27.00 ," 14,323,400.00 "
Safaricom Ltd Ord 0.05,"Monday, August 28, 2017", 26.75 , 26.50 , 27.00 ," 4,601,500.00 "
Safaricom Ltd Ord 0.05,"Tuesday, August 29, 2017", 26.75 , 26.25 , 27.25 ," 13,505,600.00 "
Safaricom Ltd Ord 0.05,"Wednesday, August 30, 2017", 26.25 , 25.50 , 26.75 ," 9,833,000.00 "
Safaricom Ltd Ord 0.05,"Thursday, August 31, 2017", 25.50 , 25.25 , 26.50 ," 10,264,800.00 "
Safaricom Ltd Ord 0.05,"Friday, September 1, 2017", 24.25 , 23.00 , 25.75 ," 44,524,400.00 "
Safaricom Ltd Ord 0.05,"Monday, September 4, 2017", 24.00 , 24.00 , 25.75 ," 53,939,500.00 "
Safaricom Ltd Ord 0.05,"Tuesday, September 5, 2017", 24.75 , 24.25 , 25.00 ," 1,907,900.00 "
Safaricom Ltd Ord 0.05,"Wednesday, September 6, 2017", 24.75 , 24.50 , 25.50 ," 36,150,100.00 "
Safaricom Ltd Ord 0.05,"Thursday, September 7, 2017", 25.25 , 25.00 , 26.00 ," 6,674,600.00 "
Safaricom Ltd Ord 0.05,"Friday, September 8, 2017", 25.75 , 25.50 , 26.25 ," 1,792,700.00 "
Safaricom Ltd Ord 0.05,"Monday, September 11, 2017", 26.00 , 25.75 , 26.50 ," 19,989,600.00 "
Safaricom Ltd Ord 0.05,"Tuesday, September 12, 2017", 26.00 , 25.75 , 27.00 ," 14,713,100.00 "
Safaricom Ltd Ord 0.05,"Wednesday, September 13, 2017", 25.25 , 25.00 , 26.00 ," 10,460,700.00 "
Safaricom Ltd Ord 0.05,"Thursday, September 14, 2017", 25.25 , 25.25 , 25.50 ," 7,317,000.00 "
Safaricom Ltd Ord 0.05,"Friday, September 15, 2017", 25.25 , 25.00 , 25.50 ," 8,739,500.00 "
Safaricom Ltd Ord 0.05,"Monday, September 18, 2017", 24.25 , 24.00 , 25.00 ," 3,673,100.00 "
Safaricom Ltd Ord 0.05,"Tuesday, September 19, 2017", 25.00 , 24.75 , 25.50 ," 12,374,900.00 "
Safaricom Ltd Ord 0.05,"Wednesday, September 20, 2017", 25.25 , 25.00 , 25.50 ," 7,303,700.00 "
Safaricom Ltd Ord 0.05,"Thursday, September 21, 2017", 25.75 , 25.25 , 26.50 ," 3,771,700.00 "
Safaricom Ltd Ord 0.05,"Friday, September 22, 2017", 25.75 , 25.50 , 26.00 ," 2,607,700.00 "
Safaricom Ltd Ord 0.05,"Monday, September 25, 2017", 25.75 , 25.75 , 26.00 ," 6,960,400.00 "
Safaricom Ltd Ord 0.05,"Tuesday, September 26, 2017", 26.00 , 25.75 , 26.25 ," 15,581,100.00 "
Safaricom Ltd Ord 0.05,"Wednesday, September 27, 2017", 25.75 , 25.75 , 26.00 ," 6,920,500.00 "
Safaricom Ltd Ord 0.05,"Thursday, September 28, 2017", 25.25 , 24.75 , 26.00 ," 4,731,000.00 "
Safaricom Ltd Ord 0.05,"Friday, September 29, 2017", 24.75 , 24.50 , 25.00 ," 12,327,800.00 "
Safaricom Ltd Ord 0.05,"Monday, October 2, 2017", 24.50 , 24.50 , 25.00 ," 6,224,100.00 "
Safaricom Ltd Ord 0.05,"Tuesday, October 3, 2017", 25.00 , 24.50 , 25.75 ," 9,327,400.00 "
Safaricom Ltd Ord 0.05,"Wednesday, October 4, 2017", 25.00 , 24.75 , 25.25 ," 1,559,500.00 "
Safaricom Ltd Ord 0.05,"Thursday, October 5, 2017", 24.75 , 24.75 , 25.00 ," 3,049,900.00 "
Safaricom Ltd Ord 0.05,"Friday, October 6, 2017", 24.75 , 24.50 , 25.00 ," 5,066,000.00 "
Safaricom Ltd Ord 0.05,"Monday, October 9, 2017", 25.00 , 24.75 , 25.25 ," 9,484,600.00 "
Safaricom Ltd Ord 0.05,"Tuesday, October 10, 2017", 25.00 , 24.75 , 25.50 ," 1,178,200.00 "
Safaricom Ltd Ord 0.05,"Wednesday, October 11, 2017", 25.00 , 24.75 , 25.25 ," 10,732,200.00 "
Safaricom Ltd Ord 0.05,"Thursday, October 12, 2017", 24.75 , 24.75 , 25.25 ," 6,133,100.00 "
Safaricom Ltd Ord 0.05,"Friday, October 13, 2017", 25.00 , 24.75 , 25.25 ," 11,955,500.00 "
Safaricom Ltd Ord 0.05,"Monday, October 16, 2017", 24.75 , 24.50 , 25.25 ," 951,300.00 "
Safaricom Ltd Ord 0.05,"Tuesday, October 17, 2017", 24.50 , 24.25 , 25.00 ," 17,125,700.00 "
Safaricom Ltd Ord 0.05,"Wednesday, October 18, 2017", 24.25 , 24.00 , 24.50 ," 13,276,700.00 "
Safaricom Ltd Ord 0.05,"Thursday, October 19, 2017", 24.00 , 24.00 , 24.50 ," 2,985,100.00 "
Safaricom Ltd Ord 0.05,"Monday, October 23, 2017", 24.25 , 23.75 , 25.00 ," 23,406,300.00 "
Safaricom Ltd Ord 0.05,"Tuesday, October 24, 2017", 24.75 , 24.25 , 25.25 ," 1,340,200.00 "
Safaricom Ltd Ord 0.05,"Friday, October 27, 2017", 25.25 , 25.00 , 25.50 ," 1,825,500.00 "
Safaricom Ltd Ord 0.05,"Monday, October 30, 2017", 25.25 , 25.00 , 25.50 ," 2,042,400.00 "
Safaricom Ltd Ord 0.05,"Tuesday, October 31, 2017", 25.50 , 25.00 , 26.25 ," 3,344,000.00 "
Safaricom Ltd Ord 0.05,"Wednesday, November 1, 2017", 25.75 , 25.50 , 26.25 ," 12,490,800.00 "
Safaricom Ltd Ord 0.05,"Thursday, November 2, 2017", 25.25 , 25.00 , 26.00 ," 18,954,600.00 "
Safaricom Ltd Ord 0.05,"Friday, November 3, 2017", 25.50 , 25.00 , 26.00 ," 4,992,800.00 "
Safaricom Ltd Ord 0.05,"Monday, November 6, 2017", 25.00 , 24.75 , 25.75 ," 5,603,400.00 "
Safaricom Ltd Ord 0.05,"Tuesday, November 7, 2017", 24.50 , 24.25 , 25.00 ," 34,976,000.00 "
Safaricom Ltd Ord 0.05,"Wednesday, November 8, 2017", 24.75 , 24.50 , 25.25 ," 15,326,600.00 "
Safaricom Ltd Ord 0.05,"Thursday, November 9, 2017", 24.75 , 24.50 , 25.00 ," 3,154,300.00 "
Safaricom Ltd Ord 0.05,"Friday, November 10, 2017", 24.50 , 24.50 , 25.00 ," 8,025,100.00 "
Safaricom Ltd Ord 0.05,"Monday, November 13, 2017", 24.50 , 24.00 , 24.75 ," 25,841,800.00 "
Safaricom Ltd Ord 0.05,"Tuesday, November 14, 2017", 24.50 , 24.50 , 25.50 ," 12,062,300.00 "
Safaricom Ltd Ord 0.05,"Wednesday, November 15, 2017", 25.00 , 24.50 , 25.25 ," 9,964,100.00 "
Safaricom Ltd Ord 0.05,"Thursday, November 16, 2017", 25.25 , 25.00 , 25.75 ," 6,387,700.00 "
Safaricom Ltd Ord 0.05,"Friday, November 17, 2017", 25.50 , 25.25 , 26.00 ," 2,806,300.00 "
Safaricom Ltd Ord 0.05,"Monday, November 20, 2017", 25.75 , 25.50 , 26.00 ," 3,958,200.00 "
Safaricom Ltd Ord 0.05,"Tuesday, November 21, 2017", 26.75 , 25.75 , 27.25 ," 7,049,500.00 "
Safaricom Ltd Ord 0.05,"Wednesday, November 22, 2017", 28.00 , 26.75 , 28.50 ," 16,463,700.00 "
Safaricom Ltd Ord 0.05,"Thursday, November 23, 2017", 26.50 , 26.00 , 28.50 ," 16,339,600.00 "
Safaricom Ltd Ord 0.05,"Friday, November 24, 2017", 26.75 , 26.50 , 28.00 ," 5,210,300.00 "
Safaricom Ltd Ord 0.05,"Monday, November 27, 2017", 27.50 , 26.75 , 28.00 ," 5,932,200.00 "
Safaricom Ltd Ord 0.05,"Wednesday, November 29, 2017", 27.50 , 27.50 , 28.00 ," 11,295,100.00 "
Safaricom Ltd Ord 0.05,"Thursday, November 30, 2017", 27.50 , 27.00 , 28.00 ," 7,087,300.00 "
Safaricom Ltd Ord 0.05,"Friday, December 1, 2017", 27.50 , 27.00 , 27.75 ," 12,849,800.00 "
Safaricom Ltd Ord 0.05,"Monday, December 4, 2017", 27.50 , 27.50 , 28.25 ," 15,773,100.00 "
Safaricom Ltd Ord 0.05,"Tuesday, December 5, 2017", 27.25 , 27.00 , 27.75 ," 6,553,600.00 "
Safaricom Ltd Ord 0.05,"Wednesday, December 6, 2017", 27.25 , 26.75 , 27.75 ," 18,979,800.00 "
Safaricom Ltd Ord 0.05,"Thursday, December 7, 2017", 27.75 , 27.00 , 28.25 ," 14,222,800.00 "
Safaricom Ltd Ord 0.05,"Friday, December 8, 2017", 27.75 , 27.75 , 28.25 ," 8,287,200.00 "
Safaricom Ltd Ord 0.05,"Monday, December 11, 2017", 28.00 , 27.75 , 28.25 ," 5,902,500.00 "
Safaricom Ltd Ord 0.05,"Wednesday, December 13, 2017", 27.50 , 27.50 , 28.00 ," 25,552,800.00 "
Safaricom Ltd Ord 0.05,"Thursday, December 14, 2017", 27.00 , 26.75 , 27.75 ," 19,073,700.00 "
Safaricom Ltd Ord 0.05,"Friday, December 15, 2017", 26.75 , 24.50 , 27.50 ," 11,870,000.00 "
Safaricom Ltd Ord 0.05,"Monday, December 18, 2017", 26.25 , 26.00 , 27.00 ," 7,468,000.00 "
Safaricom Ltd Ord 0.05,"Tuesday, December 19, 2017", 26.00 , 25.75 , 26.50 ," 23,809,500.00 "
Safaricom Ltd Ord 0.05,"Wednesday, December 20, 2017", 26.00 , 25.75 , 26.75 ," 24,812,000.00 "
Safaricom Ltd Ord 0.05,"Thursday, December 21, 2017", 26.50 , 26.25 , 27.00 ," 11,550,400.00 "
Safaricom Ltd Ord 0.05,"Friday, December 22, 2017", 26.50 , 26.25 , 26.75 ," 6,604,600.00 "
Safaricom Ltd Ord 0.05,"Wednesday, December 27, 2017", 26.25 , 26.00 , 26.50 ," 7,562,900.00 "
Safaricom Ltd Ord 0.05,"Thursday, December 28, 2017", 26.25 , 26.00 , 26.50 ," 10,951,800.00 "
Safaricom Ltd Ord 0.05,"Friday, December 29, 2017", 26.75 , 26.25 , 27.50 ," 3,636,200.00 "
Safaricom Ltd Ord 0.05,"Tuesday, January 2, 2018", 26.75 , 26.75 , 27.00 ," 3,904,800.00 "
Safaricom Ltd Ord 0.05,"Wednesday, January 3, 2018", 26.75 , 26.75 , 27.00 ," 8,347,900.00 "
Safaricom Ltd Ord 0.05,"Thursday, January 4, 2018", 27.00 , 26.75 , 27.75 ," 8,304,500.00 "
Safaricom Ltd Ord 0.05,"Friday, January 5, 2018", 28.00 , 27.00 , 28.50 ," 11,038,400.00 "
Safaricom Ltd Ord 0.05,"Monday, January 8, 2018", 28.00 , 27.50 , 28.25 ," 6,873,500.00 "
Safaricom Ltd Ord 0.05,"Tuesday, January 9, 2018", 28.00 , 27.75 , 28.25 ," 20,529,400.00 "
Safaricom Ltd Ord 0.05,"Wednesday, January 10, 2018", 27.75 , 27.75 , 28.00 ," 12,920,600.00 "
Safaricom Ltd Ord 0.05,"Thursday, January 11, 2018", 27.75 , 27.75 , 28.25 ," 11,139,600.00 "
Safaricom Ltd Ord 0.05,"Friday, January 12, 2018", 28.25 , 27.75 , 28.50 ," 2,796,700.00 "
Safaricom Ltd Ord 0.05,"Monday, January 15, 2018", 28.75 , 28.25 , 29.25 ," 3,751,000.00 "
Safaricom Ltd Ord 0.05,"Tuesday, January 16, 2018", 29.00 , 28.50 , 29.50 ," 7,295,600.00 "
Safaricom Ltd Ord 0.05,"Wednesday, January 17, 2018", 29.00 , 28.50 , 29.50 ," 10,302,400.00 "
Safaricom Ltd Ord 0.05,"Thursday, January 18, 2018", 29.25 , 29.00 , 29.50 ," 9,393,700.00 "
Safaricom Ltd Ord 0.05,"Friday, January 19, 2018", 29.50 , 29.25 , 29.75 ," 6,590,000.00 "
Safaricom Ltd Ord 0.05,"Monday, January 22, 2018", 29.25 , 29.00 , 29.75 ," 8,827,800.00 "
Safaricom Ltd Ord 0.05,"Tuesday, January 23, 2018", 29.50 , 29.25 , 29.75 ," 16,964,400.00 "
Safaricom Ltd Ord 0.05,"Wednesday, January 24, 2018", 29.50 , 29.50 , 29.75 ," 6,560,400.00 "
Safaricom Ltd Ord 0.05,"Thursday, January 25, 2018", 29.75 , 29.50 , 30.00 ," 6,593,600.00 "
Safaricom Ltd Ord 0.05,"Friday, January 26, 2018", 30.00 , 29.50 , 30.50 ," 26,174,300.00 "
Safaricom Ltd Ord 0.05,"Monday, January 29, 2018", 29.75 , 29.50 , 30.00 ," 3,950,700.00 "
Safaricom Ltd Ord 0.05,"Tuesday, January 30, 2018", 29.75 , 29.25 , 30.00 ," 18,003,200.00 "
Safaricom Ltd Ord 0.05,"Wednesday, January 31, 2018", 29.50 , 29.50 , 30.00 ," 8,892,600.00 "
Safaricom Ltd Ord 0.05,"Thursday, February 1, 2018", 29.75 , 29.50 , 30.00 ," 6,148,300.00 "
Safaricom Ltd Ord 0.05,"Friday, February 2, 2018", 29.75 , 29.75 , 30.25 ," 3,027,200.00 "
Safaricom Ltd Ord 0.05,"Monday, February 5, 2018", 29.75 , 29.75 , 30.00 ," 4,090,200.00 "
Safaricom Ltd Ord 0.05,"Tuesday, February 6, 2018", 29.50 , 28.75 , 30.00 ," 42,110,500.00 "
Safaricom Ltd Ord 0.05,"Wednesday, February 7, 2018", 28.50 , 28.00 , 29.25 ," 20,681,500.00 "
Safaricom Ltd Ord 0.05,"Thursday, February 8, 2018", 29.25 , 28.50 , 29.50 ," 14,174,000.00 "
Safaricom Ltd Ord 0.05,"Friday, February 9, 2018", 29.00 , 29.00 , 29.50 ," 12,834,800.00 "
Safaricom Ltd Ord 0.05,"Monday, February 12, 2018", 28.25 , 28.00 , 30.00 ," 1,501,000.00 "
Safaricom Ltd Ord 0.05,"Tuesday, February 13, 2018", 28.50 , 28.25 , 29.00 ," 6,864,100.00 "
Safaricom Ltd Ord 0.05,"Wednesday, February 14, 2018", 28.75 , 28.75 , 29.00 ," 3,085,100.00 "
Safaricom Ltd Ord 0.05,"Thursday, February 15, 2018", 28.75 , 28.75 , 29.25 ," 2,708,200.00 "
Safaricom Ltd Ord 0.05,"Friday, February 16, 2018", 29.25 , 29.00 , 29.75 ," 4,729,900.00 "
Safaricom Ltd Ord 0.05,"Monday, February 19, 2018", 29.25 , 29.25 , 30.00 ," 4,489,000.00 "
Safaricom Ltd Ord 0.05,"Tuesday, February 20, 2018", 29.75 , 29.25 , 30.50 ," 8,747,000.00 "
Safaricom Ltd Ord 0.05,"Wednesday, February 21, 2018", 29.75 , 29.00 , 30.25 ," 15,108,100.00 "
Safaricom Ltd Ord 0.05,"Thursday, February 22, 2018", 29.50 , 29.50 , 30.00 ," 6,155,400.00 "
Safaricom Ltd Ord 0.05,"Friday, February 23, 2018", 29.50 , 29.25 , 30.00 ," 4,996,800.00 "
Safaricom Ltd Ord 0.05,"Monday, February 26, 2018", 29.50 , 29.25 , 29.75 ," 14,512,400.00 "
Safaricom Ltd Ord 0.05,"Tuesday, February 27, 2018", 29.50 , 29.25 , 30.00 ," 7,390,600.00 "
Safaricom Ltd Ord 0.05,"Wednesday, February 28, 2018", 29.75 , 29.50 , 30.00 ," 10,937,400.00 "
Safaricom Ltd Ord 0.05,"Thursday, March 1, 2018", 29.50 , 29.25 , 30.00 ," 15,254,000.00 "
Safaricom Ltd Ord 0.05,"Friday, March 2, 2018", 29.25 , 29.00 , 30.50 ," 6,130,600.00 "
Safaricom Ltd Ord 0.05,"Monday, March 5, 2018", 29.25 , 29.00 , 29.75 ," 4,359,200.00 "
Safaricom Ltd Ord 0.05,"Tuesday, March 6, 2018", 29.25 , 29.25 , 29.75 ," 7,543,900.00 "
Safaricom Ltd Ord 0.05,"Wednesday, March 7, 2018", 29.50 , 29.25 , 29.75 ," 5,825,300.00 "
Safaricom Ltd Ord 0.05,"Thursday, March 8, 2018", 29.50 , 29.25 , 29.75 ," 10,433,200.00 "
Safaricom Ltd Ord 0.05,"Friday, March 9, 2018", 29.25 , 29.00 , 29.75 ," 18,672,600.00 "
Safaricom Ltd Ord 0.05,"Monday, March 12, 2018", 29.25 , 29.25 , 29.75 ," 6,154,100.00 "
Safaricom Ltd Ord 0.05,"Tuesday, March 13, 2018", 29.75 , 29.50 , 30.00 ," 4,671,400.00 "
Safaricom Ltd Ord 0.05,"Wednesday, March 14, 2018", 29.75 , 29.50 , 30.00 ," 5,992,300.00 "
Safaricom Ltd Ord 0.05,"Thursday, March 15, 2018", 29.50 , 29.50 , 30.00 ," 9,961,100.00 "
Safaricom Ltd Ord 0.05,"Friday, March 16, 2018", 29.50 , 29.50 , 29.75 ," 4,083,500.00 "
Safaricom Ltd Ord 0.05,"Monday, March 19, 2018", 30.00 , 29.50 , 30.75 ," 11,055,500.00 "
Safaricom Ltd Ord 0.05,"Tuesday, March 20, 2018", 30.75 , 30.50 , 31.25 ," 5,720,600.00 "
Safaricom Ltd Ord 0.05,"Wednesday, March 21, 2018", 31.25 , 31.00 , 31.75 ," 17,990,100.00 "
Safaricom Ltd Ord 0.05,"Thursday, March 22, 2018", 31.75 , 31.00 , 32.25 ," 13,478,700.00 "
Safaricom Ltd Ord 0.05,"Friday, March 23, 2018", 31.75 , 31.75 , 32.25 ," 8,328,200.00 "
Safaricom Ltd Ord 0.05,"Monday, March 26, 2018", 31.50 , 31.25 , 31.75 ," 4,327,200.00 "
Safaricom Ltd Ord 0.05,"Tuesday, March 27, 2018", 31.25 , 31.00 , 31.75 ," 4,717,400.00 "
Safaricom Ltd Ord 0.05,"Wednesday, March 28, 2018", 30.75 , 30.50 , 31.25 ," 4,346,300.00 "
Safaricom Ltd Ord 0.05,"Thursday, March 29, 2018", 31.00 , 30.50 , 31.50 ," 11,679,900.00 "
Safaricom Ltd Ord 0.05,"Tuesday, April 3, 2018", 31.25 , 31.00 , 31.75 ," 9,281,300.00 "
