"","Date","Inflation","ExchangeRate","InterestRates","index.value"
"3860",2018-07-14,3.73,100.7944,9.5,171.27
"3861",2018-07-15,3.73,100.7944,9.5,171.27
"3862",2018-07-16,3.73,100.66,9.5,171.06
"3863",2018-07-17,3.73,100.3944,9.5,172.22
"3864",2018-07-18,3.73,100.6228,9.5,173.14
"3865",2018-07-19,3.73,100.6339,9.5,174.11
"3866",2018-07-20,3.73,100.7333,9.5,172.37
"3867",2018-07-21,3.73,100.7333,9.5,172.37
"3868",2018-07-22,3.73,100.7333,9.5,172.37
"3869",2018-07-23,3.73,100.7417,9.5,172.43
"3870",2018-07-24,3.73,100.55,9.5,172.38
"3871",2018-07-25,3.73,100.5139,9.5,173.23
"3872",2018-07-26,3.73,100.4889,9.5,172.66
"3873",2018-07-27,3.73,100.4639,9.5,172.47
"3874",2018-07-28,3.73,100.4639,9.5,172.47
"3875",2018-07-29,3.73,100.4639,9.5,172.47
"3876",2018-07-30,3.73,100.3378,9,172.28
"3877",2018-07-31,3.73,100.4083,9,170.46
"3878",2018-08-01,3.73,100.475,9,169.93
"3879",2018-08-02,3.73,100.4556,9,170.78
"3880",2018-08-03,3.73,100.3472,9,171.17
"3881",2018-08-04,3.73,100.3472,9,171.17
"3882",2018-08-05,3.73,100.3472,9,171.17
"3883",2018-08-06,3.73,100.3833,9,170.76
"3884",2018-08-07,3.73,100.4694,9,171
"3885",2018-08-08,3.73,100.4028,9,173.58
"3886",2018-08-09,3.73,100.4222,9,173.95
"3887",2018-08-10,3.73,100.3639,9,172.84
"3888",2018-08-11,3.73,100.3639,9,172.84
"3889",2018-08-12,3.73,100.3639,9,172.84
"3890",2018-08-13,3.73,100.4872,9,173.51
"3891",2018-08-14,3.73,100.7333,9,174.48
"3892",2018-08-15,3.73,100.7333,9,174.71
"3893",2018-08-16,3.73,100.7722,9,173.95
"3894",2018-08-17,3.73,100.7861,9,174.59
"3895",2018-08-18,3.73,100.7861,9,174.59
"3896",2018-08-19,3.73,100.7861,9,174.59
"3897",2018-08-20,3.73,100.7861,9,174.31
"3898",2018-08-21,3.73,100.7861,9,174.31
"3899",2018-08-22,3.73,100.8922,9,173.96
"3900",2018-08-23,3.73,100.6356,9,173.31
"3901",2018-08-24,3.73,100.6778,9,172.98
"3902",2018-08-25,3.73,100.6778,9,172.98
"3903",2018-08-26,3.73,100.6778,9,172.98
"3904",2018-08-27,3.73,100.7856,9,171.33
"3905",2018-08-28,3.73,100.79,9,173.18
"3906",2018-08-29,3.73,100.6778,9,173.11
"3907",2018-08-30,3.73,100.6922,9,172.29
"3908",2018-08-31,3.73,100.6456,9,167.59
"3909",2018-09-01,3.73,100.6456,9,167.59
"3910",2018-09-02,3.73,100.6456,9,167.59
"3911",2018-09-03,3.73,100.6483,9,165.92
"3912",2018-09-04,3.73,100.6572,9,167.34
"3913",2018-09-05,3.73,100.7178,9,165.63
"3914",2018-09-06,3.73,100.7133,9,165.15
"3915",2018-09-07,3.73,100.7156,9,163.71
"3916",2018-09-08,3.73,100.7156,9,163.71
"3917",2018-09-09,3.73,100.7156,9,163.71
"3918",2018-09-10,3.73,100.7206,9,162.49
"3919",2018-09-11,3.73,100.7083,9,160.8
"3920",2018-09-12,3.73,100.7472,9,159.95
"3921",2018-09-13,3.73,100.9194,9,157.44
"3922",2018-09-14,3.73,101.1778,9,158.13
"3923",2018-09-15,3.73,101.1778,9,158.13
"3924",2018-09-16,3.73,101.1778,9,158.13
"3925",2018-09-17,3.73,100.9583,9,157.57
"3926",2018-09-18,3.73,100.8417,9,157.75
"3927",2018-09-19,3.73,100.7989,9,155.86
"3928",2018-09-20,3.73,100.7917,9,148.52
"3929",2018-09-21,3.73,100.7989,9,145.49
"3930",2018-09-22,3.73,100.7989,9,145.49
"3931",2018-09-23,3.73,100.7989,9,145.49
"3932",2018-09-24,3.73,100.8583,9,149.35
"3933",2018-09-25,3.73,100.9794,9,149.05
"3934",2018-09-26,3.73,101.055,9,150.1
"3935",2018-09-27,3.73,100.9139,9,150.6
"3936",2018-09-28,3.73,100.9556,9,149.67
"3937",2018-09-29,3.73,100.9556,9,149.67
"3938",2018-09-30,3.73,100.9556,9,149.67
"3939",2018-10-01,3.73,100.9028,9,148.98
"3940",2018-10-02,3.73,100.9194,9,149.24
"3941",2018-10-03,3.73,100.9483,9,149.4
"3942",2018-10-04,3.73,100.9483,9,150.52
"3943",2018-10-05,3.73,100.95,9,150.88
"3944",2018-10-06,3.73,100.95,9,150.88
"3945",2018-10-07,3.73,100.95,9,150.88
"3946",2018-10-08,3.73,100.85,9,149.92
"3947",2018-10-09,3.73,100.9,9,149.63
"3948",2018-10-10,3.73,100.9,9,149.63
"3949",2018-10-11,3.73,100.915,9,147.63
"3950",2018-10-12,3.73,100.9183,9,144.26
"3951",2018-10-13,3.73,100.9183,9,144.26
"3952",2018-10-14,3.73,100.9183,9,144.26
"3953",2018-10-15,3.73,100.8972,9,141.78
"3954",2018-10-16,3.73,100.925,9,144.32
"3955",2018-10-17,3.73,100.9706,9,144.7
"3956",2018-10-18,3.73,100.9744,9,144.73
"3957",2018-10-19,3.73,101.0261,9,146.33
"3958",2018-10-20,3.73,101.0261,9,146.33
"3959",2018-10-21,3.73,101.0261,9,146.33
"3960",2018-10-22,3.73,101.0444,9,146.21
"3961",2018-10-23,3.73,101.1044,9,145.64
"3962",2018-10-24,3.73,101.1328,9,145.29
"3963",2018-10-25,3.73,101.2106,9,145.77
"3964",2018-10-26,3.73,101.2333,9,145.89
"3965",2018-10-27,3.73,101.2333,9,145.89
"3966",2018-10-28,3.73,101.2333,9,145.89
"3967",2018-10-29,3.73,101.3233,9,145.57
"3968",2018-10-30,3.73,101.7028,9,145.21
"3969",2018-10-31,3.73,101.8472,9,144.35
"3970",2018-11-01,3.73,102.0544,9,145.1
"3971",2018-11-02,3.73,101.7361,9,147.89
"3972",2018-11-03,3.73,101.7361,9,147.89
"3973",2018-11-04,3.73,101.7361,9,147.89
"3974",2018-11-05,3.73,101.4556,9,146.23
"3975",2018-11-06,3.73,101.5089,9,142.95
"3976",2018-11-07,3.73,101.8222,9,142.94
"3977",2018-11-08,3.73,101.7806,9,144.14
"3978",2018-11-09,3.73,101.8556,9,147.01
"3979",2018-11-10,3.73,101.8556,9,147.01
"3980",2018-11-11,3.73,101.8556,9,147.01
"3981",2018-11-12,3.73,101.8556,9,147.12
"3982",2018-11-13,3.73,102.4417,9,146.78
"3983",2018-11-14,3.73,102.6639,9,145.9
"3984",2018-11-15,3.73,102.9056,9,144.92
"3985",2018-11-16,3.73,103.2072,9,144.9
"3986",2018-11-17,3.73,103.2072,9,144.9
"3987",2018-11-18,3.73,103.2072,9,144.9
"3988",2018-11-19,3.73,103.1028,9,143.95
"3989",2018-11-20,3.73,102.8056,9,144.17
"3990",2018-11-21,3.73,102.8583,9,144.03
"3991",2018-11-22,3.73,102.3583,9,144.2
"3992",2018-11-23,3.73,102.4489,9,144.13
"3993",2018-11-24,3.73,102.4489,9,144.13
"3994",2018-11-25,3.73,102.4489,9,144.13
"3995",2018-11-26,3.73,102.4683,9,144.43
"3996",2018-11-27,3.73,102.4533,9,144.72
"3997",2018-11-28,3.73,102.6794,9,145.3
"3998",2018-11-29,3.73,102.5983,9,145.32
"3999",2018-11-30,3.73,102.5444,9,146.08
"4000",2018-12-01,3.73,102.5444,9,146.08
"4001",2018-12-02,3.73,102.5444,9,146.08
"4002",2018-12-03,3.73,102.5111,9,146.52
"4003",2018-12-04,3.73,102.6794,9,146.49
"4004",2018-12-05,3.73,102.5997,9,146.46
"4005",2018-12-06,3.73,102.6389,9,145.65
"4006",2018-12-07,3.73,102.6,9,144.05
"4007",2018-12-08,3.73,102.6,9,144.05
"4008",2018-12-09,3.73,102.6,9,144.05
"4009",2018-12-10,3.73,102.45,9,142.52
"4010",2018-12-11,3.73,102.4722,9,140.88
"4011",2018-12-12,3.73,102.4722,9,140.88
"4012",2018-12-13,3.73,102.655,9,140.9
"4013",2018-12-14,3.73,102.5694,9,142.53
"4014",2018-12-15,3.73,102.5694,9,142.53
"4015",2018-12-16,3.73,102.5694,9,142.53
"4016",2018-12-17,3.73,102.5339,9,142.26
"4017",2018-12-18,3.73,102.4789,9,142.07
"4018",2018-12-19,3.73,102.3833,9,140.95
"4019",2018-12-20,3.73,101.9361,9,139.82
"4020",2018-12-21,3.73,101.4156,9,138.95
"4021",2018-12-22,3.73,101.4156,9,138.95
"4022",2018-12-23,3.73,101.4156,9,138.95
"4023",2018-12-24,3.73,101.8461,9,140.87
"4024",2018-12-25,3.73,101.8461,9,140.87
"4025",2018-12-26,3.73,101.8461,9,140.87
"4026",2018-12-27,3.73,101.8461,9,140.83
"4027",2018-12-28,3.73,101.8461,9,142
"4028",2018-12-29,3.73,101.8461,9,142
"4029",2018-12-30,3.73,101.8461,9,142
"4030",2018-12-31,3.73,101.8461,9,140.43
"4031",2019-01-02,3.73,101.8322,9,140.43
"4032",2019-01-03,3.73,102.1183,9,140.43
"4033",2019-01-04,3.73,102.1611,9,140.43
"4034",2019-01-07,3.73,102.0972,9,140.43
"4035",2019-01-08,3.73,101.8694,9,140.43
"4036",2019-01-09,3.73,101.9572,9,140.43
"4037",2019-01-10,3.73,101.8572,9,140.43
"4038",2019-01-11,3.73,101.7544,9,140.43
"4039",2019-01-14,3.73,101.7417,9,140.43
"4040",2019-01-15,3.73,101.6972,9,140.43
"4041",2019-01-16,3.73,101.7139,9,140.43
"4042",2019-01-17,3.73,101.7017,9,140.43
"4043",2019-01-18,3.73,101.7306,9,140.43
"4044",2019-01-21,3.73,101.7089,9,140.43
"4045",2019-01-22,3.73,101.6017,9,140.43
"4046",2019-01-23,3.73,101.6011,9,140.43
"4047",2019-01-24,3.73,101.4056,9,140.43
"4048",2019-01-25,3.73,101.0833,9,140.43
"4049",2019-01-28,3.73,100.8,9,140.43
"4050",2019-01-29,3.73,100.7139,9,140.43
"4051",2019-01-30,3.73,100.8211,9,140.43
"4052",2019-01-31,3.73,100.89,9,140.43
"4053",2019-02-01,3.73,100.6194,9,140.43
"4054",2019-02-04,3.73,100.375,9,140.43
"4055",2019-02-05,3.73,100.15,9,140.43
"4056",2019-02-06,3.73,100.0722,9,140.43
"4057",2019-02-07,3.73,100.095,9,140.43
"4058",2019-02-08,3.73,100.1478,9,140.43
"4059",2019-02-11,3.73,100.3594,9,140.43
"4060",2019-02-12,3.73,100.5289,9,140.43
"4061",2019-02-13,3.73,100.2772,9,140.43
"4062",2019-02-15,3.73,100.24,9,140.43
"4063",2019-02-18,3.73,100.1917,9,140.43
"4064",2019-02-19,3.73,100.1722,9,140.43
"4065",2019-02-20,3.73,100.2678,9,140.43
"4066",2019-02-21,3.73,100.24,9,140.43
"4067",2019-02-22,3.73,100.2228,9,140.43
"4068",2019-02-25,3.73,100.1822,9,140.43
"4069",2019-02-26,3.73,100.0694,9,140.43
"4070",2019-02-27,3.73,100.1278,9,140.43
"4071",2019-02-28,3.73,100.0861,9,140.43
"4072",2019-03-01,3.73,100.0428,9,140.43
"4073",2019-03-04,3.73,100.0417,9,140.43
"4074",2019-03-05,3.73,100.0389,9,140.43
"4075",2019-03-06,3.73,100.0483,9,140.43
"4076",2019-03-07,3.73,100.0239,9,140.43
"4077",2019-03-08,3.73,99.71,9,140.43
"4078",2019-03-11,3.73,99.6511,9,140.43
"4079",2019-03-12,3.73,99.6056,9,140.43
"4080",2019-03-13,3.73,100.1861,9,140.43
"4081",2019-03-14,3.73,100.24,9,140.43
"4082",2019-03-15,3.73,100.1678,9,140.43
"4083",2019-03-18,3.73,100.2956,9,140.43
"4084",2019-03-19,3.73,100.6583,9,140.43
"4085",2019-03-20,3.73,100.85,9,140.43
"4086",2019-03-21,3.73,101.0072,9,140.43
"4087",2019-03-22,3.73,100.7778,9,140.43
"4088",2019-03-25,3.73,100.7028,9,140.43
"4089",2019-03-26,3.73,100.9639,9,140.43
"4090",2019-03-27,3.73,100.9556,9,140.43
"4091",2019-03-28,3.73,100.8778,9,140.43
"4092",2019-03-29,3.73,100.75,9,140.43
"4093",2019-04-02,3.73,100.8444,9,140.43
"4094",2019-04-03,3.73,100.9033,9,140.43
"4095",2019-04-04,3.73,100.8006,9,140.43
"4096",2019-04-05,3.73,100.7167,9,140.43
"4097",2019-04-08,3.73,100.6333,9,140.43
"4098",2019-04-09,3.73,100.6417,9,140.43
"4099",2019-04-10,3.73,100.8422,9,140.43
"4100",2019-04-11,3.73,101.0944,9,140.43
"4101",2019-04-12,3.73,100.9528,9,140.43
"4102",2019-04-15,3.73,100.9906,9,140.43
"4103",2019-04-16,3.73,100.9972,9,140.43
"4104",2019-04-17,3.73,101.0556,9,140.43
"4105",2019-04-18,3.73,101.2583,9,140.43
"4106",2019-04-23,3.73,101.3353,9,140.43
"4107",2019-04-24,3.73,101.5361,9,140.43
"4108",2019-04-25,3.73,101.5478,9,140.43
"4109",2019-04-26,3.73,101.5122,9,140.43
"4110",2019-04-29,3.73,101.49,9,140.43
"4111",2019-04-30,3.73,101.3803,9,140.43
"4112",2019-05-02,3.73,101.1972,9,140.43
"4113",2019-05-03,3.73,100.9,9,140.43
"4114",2019-05-06,3.73,101.0978,9,140.43
"4115",2019-05-07,3.73,100.9417,9,140.43
"4116",2019-05-08,3.73,101.0472,9,140.43
"4117",2019-05-09,3.73,101.1856,9,140.43
"4118",2019-05-10,3.73,101.1344,9,140.43
"4119",2019-05-13,3.73,101.0736,9,140.43
"4120",2019-05-14,3.73,101.0692,9,140.43
"4121",2019-05-15,3.73,101.0944,9,140.43
"4122",2019-05-16,3.73,101.1069,9,140.43
"4123",2019-05-17,3.73,101.1194,9,140.43
"4124",2019-05-20,3.73,101.1111,9,140.43
"4125",2019-05-21,3.73,101.1117,9,140.43
"4126",2019-05-22,3.73,101.1694,9,140.43
"4127",2019-05-23,3.73,101.2167,9,140.43
"4128",2019-05-24,3.73,101.2261,9,140.43
"4129",2019-05-27,3.73,101.24,9,140.43
"4130",2019-05-27,3.73,101.24,9,140.43
"4131",2019-05-28,3.73,101.2378,9,140.43
"4132",2019-05-29,3.73,101.2778,9,140.43
"4133",2019-05-30,3.73,101.4011,9,140.43
"4134",2019-05-31,3.73,101.3556,9,140.43
"4135",2019-06-03,3.73,101.2872,9,140.43
"4136",2019-06-04,3.73,101.2806,9,140.43
"4137",2019-06-06,3.73,101.35,9,140.43
"4138",2019-06-07,3.73,101.3,9,140.43
"4139",2019-06-13,3.73,101.3883,9,140.43
"4140",2019-06-17,3.73,101.8167,9,140.43
"4141",2019-06-18,3.73,102.0033,9,140.43
"4142",2019-06-19,3.73,102.0222,9,140.43
"4143",2019-06-20,3.73,101.9028,9,140.43
"4144",2019-06-21,3.73,101.8722,9,140.43
"4145",2019-06-24,3.73,101.8778,9,140.43
"4146",2019-06-25,3.73,101.9144,9,140.43
"4147",2019-06-26,3.73,102.1917,9,140.43
"4148",2019-06-27,3.73,102.17,9,140.43
"4149",2019-06-28,3.73,102.2983,9,140.43
"4150",2019-07-01,3.73,102.3606,9,140.43
"4151",2019-07-02,3.73,102.7194,9,140.43
"4152",2019-07-03,3.73,103.0011,9,140.43
"4153",2019-07-04,3.73,102.2944,9,140.43
"4154",2019-07-05,3.73,102.6306,9,140.43
"4155",2019-07-08,3.73,102.6083,9,140.43
"4156",2019-07-09,3.73,102.6917,9,140.43
"4157",2019-07-10,3.73,102.7494,9,140.43
"4158",2019-07-11,3.73,102.9222,9,140.43
"4159",2019-07-12,3.73,102.9217,9,140.43
"4160",2019-07-15,3.73,102.9542,9,140.43
"4161",2019-07-16,3.73,103.0278,9,140.43
"4162",2019-07-17,3.73,103.0522,9,140.43
"4163",2019-07-18,3.73,103.0575,9,140.43
"4164",2019-07-19,3.73,103.1028,9,140.43
"4165",2019-07-22,3.73,103.2167,9,140.43
"4166",2019-07-23,3.73,103.6139,9,140.43
"4167",2019-07-24,3.73,103.7628,9,140.43
"4168",2019-07-25,3.73,104.025,9,140.43
"4169",2019-07-26,3.73,103.8,9,140.43
"4170",2019-07-29,3.73,103.8194,9,140.43
"4171",2019-07-30,3.73,104.0733,9,140.43
"4172",2019-07-31,3.73,104.2097,9,140.43
"4173",2019-08-01,3.73,104.1722,9,140.43
"4174",2019-08-02,3.73,103.2322,9,140.43
"4175",2019-08-05,3.73,103.0056,9,140.43
"4176",2019-08-06,3.73,103.2014,9,140.43
"4177",2019-08-07,3.73,103.2722,9,140.43
"4178",2019-08-08,3.73,103.4375,9,140.43
"4179",2019-08-09,3.73,103.3733,9,140.43
"4180",2019-08-13,3.73,103.0667,9,140.43
"4181",2019-08-14,3.73,103.2533,9,140.43
"4182",2019-08-15,3.73,103.2633,9,140.43
"4183",2019-08-16,3.73,103.3322,9,140.43
"4184",2019-08-19,3.73,103.3817,9,140.43
"4185",2019-08-20,3.73,103.2919,9,140.43
"4186",2019-08-21,3.73,102.9694,9,140.43
"4187",2019-08-22,3.73,102.9611,9,140.43
"4188",2019-08-23,3.73,103.0583,9,140.43
"4189",2019-08-26,3.73,103.1789,9,140.43
"4190",2019-08-27,3.73,103.3228,9,140.43
"4191",2019-08-28,3.73,103.4483,9,140.43
"4192",2019-08-29,3.73,103.4839,9,140.43
"4193",2019-08-30,3.73,103.55,9,140.43
"4194",2019-09-02,3.73,103.5872,9,140.43
"4195",2019-09-03,3.73,103.6375,9,140.43
"4196",2019-09-04,3.73,103.825,9,140.43
"4197",2019-09-05,3.73,103.8211,9,140.43
"4198",2019-09-06,3.73,103.8864,9,140.43
"4199",2019-09-09,3.73,103.825,9,140.43
"4200",2019-09-23,3.73,103.825,9,140.43
